Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
16-APR-2026,CELLO,427.50,431.40,-0.0091,0.0191,0.0190,0.3630
16-APR-2026,CEMPRO,648.30,639.75,0.0133,0.0284,0.0283,0.5407
16-APR-2026,CENTENKA,429.35,428.80,0.0013,0.0226,0.0226,0.4318
16-APR-2026,CENTEXT,21.35,20.73,0.0295,0.0366,0.0365,0.6973
16-APR-2026,CENTRALBK,35.83,35.73,0.0028,0.0225,0.0225,0.4299
16-APR-2026,CENTRUM,25.83,26.00,-0.0066,0.0340,0.0339,0.6477
16-APR-2026,CENTUM,3045.50,2862.10,0.0621,0.0339,0.0341,0.6515
16-APR-2026,CENTURYPLY,751.45,739.85,0.0156,0.0196,0.0196,0.3745
16-APR-2026,CERA,5270.60,5299.10,-0.0054,0.0188,0.0187,0.3573
16-APR-2026,CEREBRAINT,5.06,5.00,0.0119,0.0310,0.0309,0.5903
16-APR-2026,CESC,170.48,163.35,0.0427,0.0196,0.0197,0.3764
16-APR-2026,CEWATER,334.10,327.85,0.0189,0.0301,0.0300,0.5731
16-APR-2026,CGCL,185.15,185.64,-0.0026,0.0259,0.0259,0.4948
16-APR-2026,CGPOWER,755.90,747.95,0.0106,0.0222,0.0222,0.4241
16-APR-2026,CHALET,768.65,774.30,-0.0073,0.0199,0.0198,0.3783
16-APR-2026,CHAMBLFERT,453.25,455.80,-0.0056,0.0211,0.0211,0.4031
16-APR-2026,CHEMBOND,151.91,149.51,0.0159,0.0301,0.0300,0.5731
16-APR-2026,CHEMBONDCH,160.34,153.63,0.0427,0.0298,0.0299,0.5712
16-APR-2026,CHEMCON,158.18,158.00,0.0011,0.0266,0.0266,0.5082
16-APR-2026,CHEMFAB,391.35,391.80,-0.0011,0.0303,0.0303,0.5789
16-APR-2026,CHEMICAL,27.63,27.55,0.0029,0.0093,0.0093,0.1777
16-APR-2026,CHEMPLASTS,235.95,236.80,-0.0036,0.0284,0.0283,0.5407
16-APR-2026,CHENNPETRO,980.80,971.15,0.0099,0.0310,0.0309,0.5903
16-APR-2026,CHEVIOT,1097.90,1093.10,0.0044,0.0160,0.0160,0.3057
16-APR-2026,CHOICEGOLD,150.80,150.15,0.0043,0.0146,0.0146,0.2789
16-APR-2026,CHOICEIN,719.30,719.25,0.0001,0.0209,0.0208,0.3974
16-APR-2026,CHOLAFIN,1569.80,1550.50,0.0124,0.0216,0.0215,0.4108
16-APR-2026,CHOLAHLDNG,1582.50,1564.10,0.0117,0.0255,0.0254,0.4853
16-APR-2026,CIEINDIA,482.80,485.75,-0.0061,0.0189,0.0188,0.3592
16-APR-2026,CIFL,27.15,26.48,0.0250,0.0303,0.0302,0.5770
16-APR-2026,CIGNITITEC,1289.40,1259.20,0.0237,0.0228,0.0228,0.4356
16-APR-2026,CINELINE,87.21,87.90,-0.0079,0.0273,0.0272,0.5197
16-APR-2026,CINEVISTA,15.45,15.27,0.0117,0.0340,0.0339,0.6477
16-APR-2026,CIPLA,1230.50,1227.00,0.0028,0.0131,0.0131,0.2503
16-APR-2026,CITYGOLD,10.00,10.00,0.0000,0.0000,0.0000,0.0000
16-APR-2026,CLEAN,751.60,752.65,-0.0014,0.0205,0.0204,0.3897
16-APR-2026,CLEANMAX,969.65,917.95,0.0548,0.0143,0.0148,0.2828
16-APR-2026,CLEDUCATE,53.42,52.87,0.0103,0.0356,0.0355,0.6782
16-APR-2026,CLSEL,271.13,270.59,0.0020,0.0281,0.0280,0.5349
16-APR-2026,CMPDI,172.72,170.90,0.0106,0.0062,0.0063,0.1204
16-APR-2026,CMSINFO,317.60,305.90,0.0375,0.0187,0.0188,0.3592
16-APR-2026,CNL,593.05,588.30,0.0080,0.0245,0.0245,0.4681
16-APR-2026,COALINDIA,432.75,435.80,-0.0070,0.0162,0.0161,0.3076
16-APR-2026,COASTCORP,50.81,50.70,0.0022,0.0332,0.0331,0.6324
16-APR-2026,COCHINSHIP,1497.90,1479.20,0.0126,0.0287,0.0287,0.5483
16-APR-2026,COFFEEDAY,27.94,28.12,-0.0064,0.0365,0.0364,0.6954
16-APR-2026,COFORGE,1313.10,1282.50,0.0236,0.0227,0.0227,0.4337
16-APR-2026,COHANCE,363.00,356.45,0.0182,0.0272,0.0272,0.5197
16-APR-2026,COLPAL,1977.40,1946.60,0.0157,0.0153,0.0153,0.2923
16-APR-2026,COMMOIETF,101.37,100.71,0.0065,0.0111,0.0111,0.2121
16-APR-2026,COMPINFO,1.23,1.19,0.0331,0.0323,0.0323,0.6171
16-APR-2026,COMPUSOFT,14.24,13.90,0.0242,0.0311,0.0310,0.5923
16-APR-2026,COMSYN,160.53,153.09,0.0475,0.0264,0.0265,0.5063
16-APR-2026,CONCOR,502.25,489.20,0.0263,0.0181,0.0181,0.3458
16-APR-2026,CONCORDBIO,1037.40,1040.60,-0.0031,0.0262,0.0261,0.4986
16-APR-2026,CONFIPET,52.56,52.59,-0.0006,0.0369,0.0368,0.7031
16-APR-2026,CONS,11.58,11.56,0.0017,0.0106,0.0106,0.2025
16-APR-2026,CONSOFINVT,221.68,221.10,0.0026,0.0266,0.0265,0.5063
16-APR-2026,CONSUMBEES,125.48,125.28,0.0016,0.0094,0.0094,0.1796
16-APR-2026,CONSUMER,10.97,10.95,0.0018,0.0115,0.0114,0.2178
16-APR-2026,CONSUMIETF,116.73,116.59,0.0012,0.0095,0.0095,0.1815
16-APR-2026,CONTROLPR,686.10,658.15,0.0416,0.0233,0.0234,0.4471
16-APR-2026,CORALFINAC,35.29,33.90,0.0402,0.0289,0.0290,0.5540
16-APR-2026,CORDSCABLE,164.48,164.71,-0.0014,0.0299,0.0298,0.5693
16-APR-2026,COROMANDEL,2077.80,2089.60,-0.0057,0.0210,0.0209,0.3993
16-APR-2026,CORONA,1574.80,1581.70,-0.0044,0.0119,0.0119,0.2273
16-APR-2026,COSMOFIRST,664.40,664.40,0.0000,0.0299,0.0299,0.5712
16-APR-2026,COUNCODOS,5.21,5.28,-0.0133,0.0354,0.0354,0.6763
16-APR-2026,CPCAP,96.36,97.51,-0.0119,0.0270,0.0269,0.5139
16-APR-2026,CPEDU,190.68,192.59,-0.0100,0.0260,0.0259,0.4948
16-APR-2026,CPPLUS,2098.80,2066.90,0.0153,0.0208,0.0208,0.3974
16-APR-2026,CPSEETF,105.43,105.02,0.0039,0.0119,0.0119,0.2273
16-APR-2026,CRAFTSMAN,7512.50,7433.50,0.0106,0.0241,0.0241,0.4604
16-APR-2026,CRAMC,268.60,264.36,0.0159,0.0201,0.0201,0.3840
16-APR-2026,CREATIVEYE,7.01,6.44,0.0848,0.0397,0.0401,0.7661
16-APR-2026,CRED,12.00,12.00,0.0000,0.0037,0.0037,0.0707
16-APR-2026,CREDITACC,1238.70,1234.60,0.0033,0.0260,0.0259,0.4948
16-APR-2026,CREST,361.05,355.95,0.0142,0.0261,0.0260,0.4967
16-APR-2026,CRISIL,4125.00,4121.80,0.0008,0.0192,0.0192,0.3668
16-APR-2026,CRIZAC,229.53,227.14,0.0105,0.0240,0.0239,0.4566
16-APR-2026,CROMPTON,260.97,247.96,0.0511,0.0181,0.0184,0.3515
16-APR-2026,CROWN,124.22,124.11,0.0009,0.0335,0.0334,0.6381
16-APR-2026,CSBBANK,402.70,412.25,-0.0234,0.0281,0.0281,0.5368
16-APR-2026,CSLFINANCE,237.80,238.91,-0.0047,0.0280,0.0280,0.5349
16-APR-2026,CTE,30.71,30.89,-0.0058,0.0359,0.0358,0.6840
16-APR-2026,CUB,249.82,252.05,-0.0089,0.0232,0.0232,0.4432
16-APR-2026,CUBEINVIT,148.00,148.00,0.0000,0.0109,0.0109,0.2082
16-APR-2026,CUBEXTUB,94.79,93.87,0.0098,0.0365,0.0364,0.6954
16-APR-2026,CUMMINSIND,5038.00,5003.40,0.0069,0.0190,0.0189,0.3611
16-APR-2026,CUPID,95.58,93.40,0.0231,0.0351,0.0351,0.6706
16-APR-2026,CURAA,101.97,106.80,-0.0463,0.0412,0.0412,0.7871
16-APR-2026,CYBERMEDIA,15.57,15.26,0.0201,0.0338,0.0337,0.6438
16-APR-2026,CYBERTECH,128.73,127.27,0.0114,0.0347,0.0346,0.6610
16-APR-2026,CYIENT,967.30,962.60,0.0049,0.0228,0.0228,0.4356
16-APR-2026,CYIENTDLM,336.25,325.50,0.0325,0.0247,0.0247,0.4719
16-APR-2026,DABUR,427.55,433.25,-0.0132,0.0140,0.0140,0.2675
16-APR-2026,DALBHARAT,1974.70,1974.60,0.0001,0.0176,0.0176,0.3362
16-APR-2026,DALMIARF,180.00,179.00,0.0056,0.0024,0.0025,0.0478
16-APR-2026,DALMIASUG,376.95,378.70,-0.0046,0.0261,0.0261,0.4986
16-APR-2026,DAMCAPITAL,155.50,157.20,-0.0109,0.0281,0.0280,0.5349
16-APR-2026,DAMODARIND,26.81,27.56,-0.0276,0.0284,0.0284,0.5426
16-APR-2026,DANGEE,3.18,3.24,-0.0187,0.0339,0.0338,0.6457
16-APR-2026,DATAMATICS,731.75,728.10,0.0050,0.0313,0.0312,0.5961
16-APR-2026,DATAPATTNS,3490.50,3451.20,0.0113,0.0316,0.0316,0.6037
16-APR-2026,DAVANGERE,3.69,3.69,0.0000,0.0320,0.0319,0.6094
16-APR-2026,DBCORP,210.15,207.74,0.0115,0.0227,0.0226,0.4318
16-APR-2026,DBEIL,74.64,72.24,0.0327,0.0287,0.0287,0.5483
16-APR-2026,DBL,455.25,453.65,0.0035,0.0251,0.0250,0.4776
16-APR-2026,DBOL,114.41,118.67,-0.0366,0.0287,0.0287,0.5483
16-APR-2026,DBREALTY,109.22,109.88,-0.0060,0.0335,0.0334,0.6381
16-APR-2026,DBSTOCKBRO,27.19,26.48,0.0265,0.0209,0.0209,0.3993
16-APR-2026,DCAL,170.52,166.78,0.0222,0.0362,0.0362,0.6916
16-APR-2026,DCBBANK,188.06,188.66,-0.0032,0.0243,0.0243,0.4643
16-APR-2026,DCI,323.95,329.85,-0.0180,0.0332,0.0331,0.6324
16-APR-2026,DCM,70.89,70.20,0.0098,0.0274,0.0273,0.5216
16-APR-2026,DCMFINSERV,5.56,5.64,-0.0143,0.0391,0.0390,0.7451
16-APR-2026,DCMNVL,114.92,116.10,-0.0102,0.0280,0.0279,0.5330
16-APR-2026,DCMSHRIRAM,1185.00,1174.60,0.0088,0.0226,0.0225,0.4299
16-APR-2026,DCMSIL,68.49,67.75,0.0109,0.0298,0.0297,0.5674
16-APR-2026,DCMSRIND,39.99,40.32,-0.0082,0.0253,0.0252,0.4814
16-APR-2026,DCW,47.31,48.24,-0.0195,0.0318,0.0317,0.6056
16-APR-2026,DCXINDIA,190.29,189.00,0.0068,0.0315,0.0314,0.5999
16-APR-2026,DDEVPLSTIK,238.03,238.35,-0.0013,0.0316,0.0315,0.6018
16-APR-2026,DECCANCE,674.15,672.25,0.0028,0.0279,0.0279,0.5330
16-APR-2026,DEEDEV,382.45,382.90,-0.0012,0.0336,0.0335,0.6400
16-APR-2026,DEEPAKFERT,1198.65,1212.20,-0.0112,0.0292,0.0291,0.5560
16-APR-2026,DEEPAKNTR,1533.70,1522.40,0.0074,0.0191,0.0190,0.3630
16-APR-2026,DEEPINDS,481.70,489.95,-0.0170,0.0299,0.0298,0.5693
16-APR-2026,DEFENCE,71.35,70.39,0.0135,0.0086,0.0086,0.1643
16-APR-2026,DELHISAFE,48.80,48.80,0.0000,0.0000,0.0000,0.0000
16-APR-2026,DELHIVERY,459.75,459.80,-0.0001,0.0206,0.0206,0.3936
16-APR-2026,DELPHIFX,12.02,12.01,0.0008,0.0374,0.0373,0.7126
16-APR-2026,DELTACORP,61.23,61.33,-0.0016,0.0256,0.0255,0.4872
16-APR-2026,DELTAMAGNT,59.05,59.66,-0.0103,0.0332,0.0331,0.6324
16-APR-2026,DEN,28.91,29.04,-0.0045,0.0220,0.0219,0.4184
16-APR-2026,DENIMDL,1.10,1.10,0.0000,0.0000,0.0000,0.0000
16-APR-2026,DENORA,777.15,749.15,0.0367,0.0284,0.0285,0.5445
16-APR-2026,DENTA,296.98,284.29,0.0437,0.0301,0.0302,0.5770
16-APR-2026,DEVIT,30.15,29.99,0.0053,0.0349,0.0348,0.6649
16-APR-2026,DEVRUPTRAD,10.00,10.00,0.0000,0.0000,0.0000,0.0000
16-APR-2026,DEVX,42.33,41.61,0.0172,0.0243,0.0243,0.4643
16-APR-2026,DEVYANI,108.68,107.43,0.0116,0.0232,0.0231,0.4413
16-APR-2026,DEWANHOUS,16.70,16.70,0.0000,0.0031,0.0031,0.0592
16-APR-2026,DGCONTENT,29.33,28.69,0.0221,0.0337,0.0336,0.6419
16-APR-2026,DHAMPURSUG,141.57,144.04,-0.0173,0.0234,0.0234,0.4471
16-APR-2026,DHANBANK,26.65,26.63,0.0008,0.0240,0.0240,0.4585
16-APR-2026,DHANUKA,1000.00,1011.85,-0.0118,0.0229,0.0228,0.4356
16-APR-2026,DHARMAJ,275.91,276.05,-0.0005,0.0267,0.0267,0.5101
16-APR-2026,DHRUV,35.38,35.13,0.0071,0.0326,0.0325,0.6209
16-APR-2026,DHUNINV,852.90,844.15,0.0103,0.0286,0.0285,0.5445
16-APR-2026,DIACABS,148.28,141.27,0.0484,0.0283,0.0285,0.5445
16-APR-2026,DIAMINESQ,264.55,274.01,-0.0351,0.0261,0.0261,0.4986
16-APR-2026,DIAMONDYD,952.50,954.00,-0.0016,0.0222,0.0222,0.4241
16-APR-2026,DICIND,537.20,537.05,0.0003,0.0215,0.0215,0.4108
16-APR-2026,DIFFNKG,297.21,294.45,0.0093,0.0290,0.0289,0.5521
16-APR-2026,DIGIDRIVE,22.15,22.14,0.0005,0.0269,0.0268,0.5120
16-APR-2026,DIGISPICE,17.81,17.51,0.0170,0.0313,0.0312,0.5961
16-APR-2026,DIGITIDE,97.30,92.77,0.0477,0.0256,0.0258,0.4929
16-APR-2026,DIGJAMLMTD,49.81,48.40,0.0287,0.0272,0.0272,0.5197
16-APR-2026,DISHTV,3.71,3.38,0.0932,0.0340,0.0345,0.6591
16-APR-2026,DIVGIITTS,784.25,777.85,0.0082,0.0262,0.0261,0.4986
16-APR-2026,DIVIDEND,36.79,36.49,0.0082,0.0072,0.0072,0.1376
16-APR-2026,DIVISLAB,6293.50,6177.00,0.0187,0.0156,0.0156,0.2980
16-APR-2026,DIVOPPBEES,80.70,80.52,0.0022,0.0091,0.0090,0.1719
16-APR-2026,DIXON,11286.50,11068.00,0.0195,0.0257,0.0257,0.4910
16-APR-2026,DJML,88.43,85.86,0.0295,0.0301,0.0301,0.5751
16-APR-2026,DLF,589.70,587.40,0.0039,0.0200,0.0199,0.3802
16-APR-2026,DLINKINDIA,427.95,428.30,-0.0008,0.0256,0.0256,0.4891
16-APR-2026,DMART,4428.50,4473.20,-0.0100,0.0170,0.0170,0.3248
16-APR-2026,DMCC,285.84,290.95,-0.0177,0.0320,0.0319,0.6094
16-APR-2026,DNAMEDIA,3.27,3.31,-0.0122,0.0373,0.0372,0.7107
16-APR-2026,DODLA,1066.20,1056.35,0.0093,0.0223,0.0222,0.4241
16-APR-2026,DOLATALGO,80.51,81.42,-0.0112,0.0283,0.0282,0.5388
16-APR-2026,DOLLAR,275.45,274.33,0.0041,0.0231,0.0231,0.4413
16-APR-2026,DOLPHIN,396.05,402.95,-0.0173,0.0578,0.0576,1.1004
16-APR-2026,DOMS,2383.00,2388.40,-0.0023,0.0212,0.0211,0.4031
16-APR-2026,DONEAR,91.72,92.36,-0.0070,0.0273,0.0272,0.5197
16-APR-2026,DPABHUSHAN,1078.60,1102.25,-0.0217,0.0246,0.0246,0.4700
16-APR-2026,DPSCLTD,9.45,9.30,0.0160,0.0270,0.0269,0.5139
16-APR-2026,DPWIRES,187.89,189.49,-0.0085,0.0325,0.0324,0.6190
16-APR-2026,DRCSYSTEMS,16.51,16.30,0.0128,0.0331,0.0330,0.6305
16-APR-2026,DREAMFOLKS,85.39,84.43,0.0113,0.0330,0.0329,0.6286
16-APR-2026,DREDGECORP,971.95,905.35,0.0710,0.0364,0.0367,0.7012
16-APR-2026,DRREDDY,1221.40,1217.80,0.0030,0.0137,0.0136,0.2598
16-APR-2026,DSFCL,24.53,23.36,0.0489,0.0224,0.0226,0.4318
16-APR-2026,DSSL,1053.95,1047.85,0.0058,0.0310,0.0310,0.5923
16-APR-2026,DTIL,137.75,134.41,0.0245,0.0266,0.0266,0.5082
16-APR-2026,DUCON,3.63,3.60,0.0083,0.0369,0.0368,0.7031
16-APR-2026,DVL,241.06,243.78,-0.0112,0.0281,0.0281,0.5368
16-APR-2026,DWARKESH,47.50,47.38,0.0025,0.0259,0.0259,0.4948
16-APR-2026,DYCL,322.35,314.83,0.0236,0.0331,0.0331,0.6324
16-APR-2026,DYNAMATECH,10340.50,10370.00,-0.0028,0.0272,0.0272,0.5197
16-APR-2026,DYNPRO,251.24,248.12,0.0125,0.0309,0.0308,0.5884
16-APR-2026,E2E,2711.40,2591.90,0.0451,0.0349,0.0349,0.6668
16-APR-2026,EASEMYTRIP,7.98,7.97,0.0013,0.0339,0.0338,0.6457
16-APR-2026,EASTSILK,66.02,63.00,0.0468,0.1278,0.1275,2.4359
16-APR-2026,EBANKNIFTY,56.44,56.59,-0.0027,0.0109,0.0109,0.2082
16-APR-2026,EBBETF0430,1573.67,1570.58,0.0020,0.0019,0.0019,0.0363
16-APR-2026,EBBETF0431,1401.13,1399.25,0.0013,0.0024,0.0024,0.0459
16-APR-2026,EBBETF0433,1279.73,1274.65,0.0040,0.0027,0.0027,0.0516
16-APR-2026,EBGNG,416.25,423.40,-0.0170,0.0234,0.0234,0.4471
16-APR-2026,EBSL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
16-APR-2026,ECAPINSURE,24.34,24.13,0.0087,0.0125,0.0125,0.2388
16-APR-2026,ECLERX,1551.30,1489.10,0.0409,0.0268,0.0269,0.5139
16-APR-2026,ECOSMOBLTY,139.75,137.92,0.0132,0.0334,0.0333,0.6362
16-APR-2026,EDELWEISS,117.36,117.49,-0.0011,0.0285,0.0285,0.5445
16-APR-2026,EFCIL,200.40,198.65,0.0088,0.0315,0.0314,0.5999
16-APR-2026,EGOLD,151.95,151.55,0.0026,0.0188,0.0188,0.3592
16-APR-2026,EICHERMOT,7131.00,7128.00,0.0004,0.0178,0.0178,0.3401
16-APR-2026,EIDPARRY,852.50,866.25,-0.0160,0.0200,0.0199,0.3802
16-APR-2026,EIEL,217.13,213.64,0.0162,0.0309,0.0309,0.5903
16-APR-2026,EIFFL,239.31,240.73,-0.0059,0.0268,0.0268,0.5120
16-APR-2026,EIFL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
16-APR-2026,EIHAHOTELS,325.40,322.50,0.0090,0.0224,0.0224,0.4280
16-APR-2026,EIHOTEL,319.80,315.05,0.0150,0.0216,0.0216,0.4127
16-APR-2026,EIMCOELECO,1634.40,1631.10,0.0020,0.0345,0.0344,0.6572
16-APR-2026,EKC,118.09,118.19,-0.0008,0.0297,0.0297,0.5674
16-APR-2026,ELDEHSG,808.10,807.65,0.0006,0.0296,0.0295,0.5636
16-APR-2026,ELECON,406.30,412.85,-0.0160,0.0299,0.0298,0.5693
16-APR-2026,ELECTCAST,84.67,84.39,0.0033,0.0322,0.0322,0.6152
16-APR-2026,ELECTHERM,723.50,714.20,0.0129,0.0322,0.0321,0.6133
16-APR-2026,ELGIEQUIP,541.65,531.00,0.0199,0.0244,0.0244,0.4662
16-APR-2026,ELGIRUBCO,54.28,48.97,0.1029,0.0392,0.0398,0.7604
16-APR-2026,ELIN,121.14,121.07,0.0006,0.0307,0.0306,0.5846
16-APR-2026,ELIQUID,1026.80,1026.69,0.0001,0.0002,0.0002,0.0038
16-APR-2026,ELLEN,253.23,247.29,0.0237,0.0255,0.0255,0.4872
16-APR-2026,ELM250,16.07,15.97,0.0062,0.0095,0.0095,0.1815
16-APR-2026,EMAMILTD,425.50,424.50,0.0024,0.0182,0.0182,0.3477
16-APR-2026,EMAMIPAP,75.16,74.89,0.0036,0.0249,0.0249,0.4757
16-APR-2026,EMAMIREAL,70.98,72.38,-0.0195,0.0324,0.0323,0.6171
16-APR-2026,EMBASSY,442.47,449.36,-0.0155,0.0119,0.0120,0.2293
16-APR-2026,EMCURE,1639.00,1646.70,-0.0047,0.0212,0.0212,0.4050
16-APR-2026,EMIL,103.61,102.73,0.0085,0.0281,0.0280,0.5349
16-APR-2026,EMKAY,231.74,235.60,-0.0165,0.0354,0.0354,0.6763
16-APR-2026,EMMBI,88.95,87.75,0.0136,0.0287,0.0287,0.5483
16-APR-2026,EMMVEE,259.14,256.70,0.0095,0.0225,0.0224,0.4280
16-APR-2026,EMSLIMITED,342.75,336.05,0.0197,0.0315,0.0315,0.6018
16-APR-2026,EMUDHRA,499.45,501.60,-0.0043,0.0243,0.0243,0.4643
16-APR-2026,EMULTIMQ,41.45,41.38,0.0017,0.0108,0.0108,0.2063
16-APR-2026,ENDURANCE,2384.40,2412.50,-0.0117,0.0208,0.0208,0.3974
16-APR-2026,ENERGY,38.34,38.16,0.0047,0.0084,0.0084,0.1605
16-APR-2026,ENERGYDEV,17.40,17.11,0.0168,0.0336,0.0336,0.6419
16-APR-2026,ENGINERSIN,228.33,219.87,0.0378,0.0283,0.0283,0.5407
16-APR-2026,ENIFTY,24.23,24.30,-0.0029,0.0071,0.0071,0.1356
16-APR-2026,ENIL,116.83,115.35,0.0127,0.0237,0.0237,0.4528
16-APR-2026,ENRIN,2902.10,2917.70,-0.0054,0.0170,0.0169,0.3229
16-APR-2026,ENTERO,1249.70,1231.00,0.0151,0.0239,0.0239,0.4566
16-APR-2026,EPACK,254.41,247.20,0.0287,0.0306,0.0306,0.5846
16-APR-2026,EPACKPEB,188.33,189.43,-0.0058,0.0286,0.0286,0.5464
16-APR-2026,EPIGRAL,1208.55,1203.35,0.0043,0.0281,0.0280,0.5349
16-APR-2026,EPL,230.31,234.45,-0.0178,0.0221,0.0220,0.4203
16-APR-2026,EQUAL200,13.21,13.16,0.0038,0.0103,0.0103,0.1968
16-APR-2026,EQUAL50,325.12,324.47,0.0020,0.0078,0.0078,0.1490
16-APR-2026,EQUAL50ADD,335.21,333.23,0.0059,0.0105,0.0105,0.2006
16-APR-2026,EQUIPPP,16.75,15.68,0.0660,0.0278,0.0281,0.5368
16-APR-2026,EQUITASBNK,64.99,65.12,-0.0020,0.0222,0.0222,0.4241
16-APR-2026,ERIS,1465.50,1451.40,0.0097,0.0197,0.0196,0.3745
16-APR-2026,ESABINDIA,5525.20,5463.90,0.0112,0.0178,0.0177,0.3382
16-APR-2026,ESAFSFB,23.96,23.99,-0.0013,0.0224,0.0224,0.4280
16-APR-2026,ESCORTS,3282.40,3230.80,0.0158,0.0209,0.0209,0.3993
16-APR-2026,ESENSEX,77.98,78.11,-0.0017,0.0071,0.0071,0.1356
16-APR-2026,ESG,41.23,41.33,-0.0024,0.0095,0.0094,0.1796
16-APR-2026,ESILVER,247.71,244.66,0.0124,0.0348,0.0347,0.6629
16-APR-2026,ESSARSHPNG,27.15,27.06,0.0033,0.0375,0.0374,0.7145
16-APR-2026,ESSENTIA,1.41,1.38,0.0215,0.0352,0.0351,0.6706
16-APR-2026,ESTER,92.07,91.57,0.0054,0.0321,0.0320,0.6114
16-APR-2026,ETERNAL,252.70,246.66,0.0242,0.0243,0.0243,0.4643
16-APR-2026,ETHOSLTD,2433.40,2462.10,-0.0117,0.0229,0.0228,0.4356
16-APR-2026,EUREKAFORB,495.15,502.40,-0.0145,0.0212,0.0211,0.4031
16-APR-2026,EUROBOND,171.72,175.85,-0.0238,0.0198,0.0198,0.3783
16-APR-2026,EUROPRATIK,240.72,238.94,0.0074,0.0248,0.0247,0.4719
16-APR-2026,EUROTEXIND,13.80,13.99,-0.0137,0.0537,0.0535,1.0221
16-APR-2026,EVEREADY,297.70,293.75,0.0134,0.0226,0.0226,0.4318
16-APR-2026,EVERESTIND,418.05,403.80,0.0347,0.0286,0.0286,0.5464
16-APR-2026,EVIETF,29.61,29.57,0.0014,0.0109,0.0109,0.2082
16-APR-2026,EVINDIA,29.60,29.46,0.0047,0.0118,0.0118,0.2254
16-APR-2026,EXCELINDUS,947.95,950.15,-0.0023,0.0252,0.0252,0.4814
16-APR-2026,EXCELSOFT,90.80,91.49,-0.0076,0.0239,0.0238,0.4547
16-APR-2026,EXICOM,113.88,115.24,-0.0119,0.0316,0.0315,0.6018
16-APR-2026,EXIDEIND,331.40,330.00,0.0042,0.0182,0.0182,0.3477
16-APR-2026,EXPLEOSOL,787.10,772.40,0.0189,0.0235,0.0235,0.4490
16-APR-2026,EXXARO,7.10,6.48,0.0914,0.0317,0.0322,0.6152
16-APR-2026,FABTECH,156.86,156.51,0.0022,0.0258,0.0258,0.4929
16-APR-2026,FACT,872.10,866.15,0.0068,0.0310,0.0310,0.5923
16-APR-2026,FAIRCHEMOR,563.60,546.75,0.0304,0.0278,0.0278,0.5311
16-APR-2026,FAZE3Q,484.40,461.55,0.0483,0.0403,0.0404,0.7718
16-APR-2026,FCL,22.99,23.05,-0.0026,0.0289,0.0288,0.5502
16-APR-2026,FCSSOFT,1.75,1.73,0.0115,0.0321,0.0320,0.6114
16-APR-2026,FDC,355.80,356.90,-0.0031,0.0178,0.0177,0.3382
16-APR-2026,FEDERALBNK,284.45,286.90,-0.0086,0.0169,0.0169,0.3229
16-APR-2026,FEDFINA,141.47,139.99,0.0105,0.0249,0.0248,0.4738
16-APR-2026,FEL,0.49,0.46,0.0632,0.0376,0.0378,0.7222
16-APR-2026,FELDVR,2.74,2.76,-0.0073,0.0373,0.0372,0.7107
16-APR-2026,FFL,40.00,40.00,0.0000,0.0000,0.0000,0.0000
16-APR-2026,FIBERWEB,37.97,37.32,0.0173,0.0299,0.0299,0.5712
16-APR-2026,FIEMIND,2233.20,2241.30,-0.0036,0.0239,0.0239,0.4566
16-APR-2026,FILATEX,44.54,44.28,0.0059,0.0275,0.0274,0.5235
16-APR-2026,FILATFASH,0.24,0.23,0.0426,0.0387,0.0388,0.7413
16-APR-2026,FINCABLES,913.55,883.60,0.0333,0.0234,0.0235,0.4490
16-APR-2026,FINEORG,4900.90,4641.50,0.0544,0.0203,0.0206,0.3936
16-APR-2026,FINIETF,31.84,31.62,0.0069,0.0137,0.0137,0.2617
16-APR-2026,FINKURVE,68.46,64.92,0.0531,0.0376,0.0377,0.7203
16-APR-2026,FINOPB,139.50,134.81,0.0342,0.0373,0.0373,0.7126
16-APR-2026,FINPIPE,172.80,172.48,0.0019,0.0207,0.0206,0.3936
16-APR-2026,FIRL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
16-APR-2026,FIRSTCRY,247.43,247.73,-0.0012,0.0310,0.0309,0.5903
16-APR-2026,FISCHER,40.64,41.22,-0.0142,0.0329,0.0328,0.6266
16-APR-2026,FIVESTAR,459.70,450.30,0.0207,0.0263,0.0262,0.5006
16-APR-2026,FLAIR,326.30,316.50,0.0305,0.0222,0.0223,0.4260
16-APR-2026,FLEXIADD,9.81,9.73,0.0082,0.0069,0.0069,0.1318
16-APR-2026,FLEXITUFF,6.61,6.47,0.0214,0.0346,0.0345,0.6591
16-APR-2026,FLFL,1.41,1.34,0.0509,0.0315,0.0316,0.6037
16-APR-2026,FLUOROCHEM,3376.50,3379.40,-0.0009,0.0207,0.0206,0.3936
16-APR-2026,FMCGIETF,51.82,51.71,0.0021,0.0089,0.0089,0.1700
16-APR-2026,FMGOETZE,447.90,450.90,-0.0067,0.0258,0.0258,0.4929
